clade_name	D10-1	D10-2	D10-3	D11-1	D11-2	D11-3	D12-1	D12-2	D12-3	D13-1	D13-2	D13-3	D14-1	D14-2	D14-3	D15-1	D15-2	D15-3	D16-1	D16-2	D16-3	D17-1	D17-2	D17-3	D2-1	D2-2	D2-3	D3-1	D3-2	D3-3	D4-1	D4-2	D4-3	D5-1	D5-2	D5-3	D6-1	D6-2	D6-3	D7-1	D7-2	D7-3	D8-1	D8-2	D8-3	D9-1	D9-2	D9-3	I10-1	I10-2	I10-3	I11-1	I11-2	I11-3	I2-1	I2-2	I2-3	I3-1	I3-2	I3-3	I4-1	I4-2	I4-3	I5-1	I5-2	I5-3	I6-1	I6-2	I6-3	I7-1	I7-2	I7-3	I8-1	I8-2	I8-3	I9-1	I9-2	I9-3
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB27890|s__GGB27890_SGB40324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04806	0.04157	0.05234	0.06816	0.06236	0.06086	0.04604	0.04789	0.04671	0.01295	0.01061	0.00628	0.06589	0.0542	0.05741	0.04796	0.05405	0.05709	0.06888	0.06525	0.06914	0.04767	0.0595	0.05682	0.05756	0.06267	0.04944	0.05895	0.05695	0.06047
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB27771|s__GGB27771_SGB40185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03698	0.03514	0.03584	0.03814	0.03586	0.04281	0.03264	0.03971	0.03452	0.02293	0.02005	0.01749	0.02163	0.01881	0.02114	0.03159	0.04488	0.04166	0.0298	0.02996	0.02927	0.03553	0.0353	0.03886	0.0463	0.0488	0.03466	0.02612	0.0191	0.0229
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB27851|s__GGB27851_SGB40285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03648	0.02672	0.03357	0.04088	0.04205	0.03428	0.02817	0.02546	0.02493	0.00348	0.00271	0.00284	0.02686	0.0271	0.03158	0.02872	0.02809	0.03304	0.01818	0.01342	0.01848	0.02674	0.02995	0.03491	0.03503	0.03572	0.03745	0.01702	0.01145	0.01558
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_SGB40800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03588	0.03966	0.04192	0.03578	0.03641	0.03673	0.04171	0.04228	0.04429	0.03031	0.03222	0.02509	0.03932	0.03228	0.03334	0.04058	0.04667	0.03824	0.03788	0.03048	0.03174	0.04147	0.03984	0.03871	0.04266	0.04236	0.04363	0.03147	0.02465	0.03273
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03296	0.03356	0.02861	0.03014	0.02542	0.02529	0.02531	0.04594	0.02663	0.2462	0.27665	0.23389	0.0483	0.03284	0.02565	0.02959	0.03252	0.03679	0.04022	0.04835	0.03918	0.02974	0.03345	0.02459	0.02997	0.03342	0.02989	0.03269	0.04355	0.03962
k__Bacteria|p__Firmicutes|c__CFGB2873|o__OFGB2873|f__FGB2873|g__GGB28387|s__GGB28387_SGB40967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03143	0.02363	0.03072	0.02582	0.02709	0.03377	0.02541	0.01857	0.02703	0.0193	0.02718	0.02196	0.02238	0.02161	0.02237	0.0272	0.02654	0.02684	0.02016	0.02653	0.0223	0.02818	0.02726	0.03388	0.02765	0.02511	0.02588	0.01851	0.01254	0.01952
k__Bacteria|p__Firmicutes|c__CFGB9495|o__OFGB9495|f__FGB9495|g__GGB28356|s__GGB28356_SGB40934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02984	0.02775	0.03185	0.03343	0.03692	0.03074	0.02729	0.01811	0.02927	0.01938	0.02395	0.02577	0.02262	0.01903	0.02455	0.02954	0.0266	0.03219	0.01901	0.02066	0.02612	0.02689	0.0311	0.03338	0.02734	0.02361	0.03325	0.02751	0.02036	0.01953
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__GGB28250|s__GGB28250_SGB40793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02949	0.02892	0.03435	0.03217	0.03736	0.02559	0.03004	0.02305	0.0326	0.05545	0.05851	0.04974	0.03883	0.03442	0.03016	0.03628	0.03209	0.03738	0.0176	0.02552	0.02432	0.03518	0.03702	0.03586	0.0328	0.03406	0.03046	0.02343	0.01947	0.02208
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB27893|s__GGB27893_SGB40327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02796	0.01834	0.0218	0.02696	0.03087	0.03179	0.02564	0.01662	0.02556	0.0	0.00081	0.00103	0.00241	0.00027	0.00215	0.02388	0.03069	0.02669	0.01055	0.01458	0.0161	0.02326	0.02493	0.02547	0.02968	0.02765	0.02749	0.01251	0.0071	0.00957
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB24148|s__GGB24148_SGB35952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02576	0.02034	0.02236	0.02255	0.02281	0.02108	0.02718	0.02354	0.02308	0.01835	0.01974	0.01519	0.07174	0.06217	0.07642	0.02203	0.02886	0.03071	0.01587	0.01868	0.02577	0.02118	0.02572	0.02899	0.03135	0.02848	0.02494	0.01499	0.01215	0.01623
k__Bacteria|p__Bacteroidota|c__CFGB27769|o__OFGB27769|f__FGB27769|g__GGB27768|s__GGB27768_SGB40182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0171	0.01919	0.02202	0.02327	0.02066	0.01955	0.01725	0.02123	0.01774	0.01358	0.01335	0.01415	0.0176	0.01255	0.01243	0.02052	0.02139	0.02199	0.01647	0.02008	0.0186	0.0176	0.02055	0.01922	0.01936	0.02308	0.02144	0.01434	0.0121	0.01758
k__Bacteria|p__Bacteroidota|c__CFGB1670|o__OFGB1670|f__FGB1670|g__GGB27774|s__GGB27774_SGB40188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01605	0.01223	0.01719	0.01649	0.01133	0.01347	0.01281	0.0143	0.01539	0.00605	0.00535	0.00398	0.01918	0.01908	0.02087	0.01508	0.01777	0.01851	0.01511	0.01361	0.01346	0.01692	0.01565	0.01557	0.01832	0.02184	0.01797	0.01864	0.01653	0.01749
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01477	0.01385	0.00906	0.02269	0.01346	0.02102	0.01006	0.00757	0.01607	0.01452	0.01547	0.02226	0.01264	0.00507	0.01328	0.01797	0.00951	0.01093	0.01242	0.00953	0.00946	0.0176	0.01067	0.0098	0.01371	0.01381	0.01758	0.00507	0.00116	0.00227
k__Bacteria|p__Proteobacteria|c__CFGB9468|o__OFGB9468|f__FGB9468|g__GGB28309|s__GGB28309_SGB40879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01342	0.01891	0.01228	0.01274	0.01719	0.0166	0.03506	0.02763	0.01851	0.00308	0.0034	0.00537	0.00697	0.00749	0.01062	0.00835	0.01749	0.02536	0.00879	0.00986	0.0141	0.01322	0.01275	0.01126	0.01413	0.03358	0.01475	0.00576	0.00306	0.00473
k__Bacteria|p__Bacteroidota|c__CFGB9375|o__OFGB9375|f__FGB9375|g__GGB27770|s__GGB27770_SGB40184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119	0.01485	0.0145	0.0152	0.01236	0.01149	0.01323	0.01696	0.01438	0.00174	0.00068	0.00019	0.00802	0.00624	0.00396	0.01491	0.01666	0.01557	0.00717	0.0073	0.00675	0.01399	0.0122	0.01464	0.01266	0.01172	0.01626	0.00522	0.00459	0.00576
k__Bacteria|p__Bacteroidota|c__CFGB77261|o__OFGB77261|f__FGB77261|g__GGB1577|s__GGB1577_SGB95317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01029	0.01096	0.01138	0.00986	0.00922	0.01048	0.01008	0.01463	0.01081	0.00059	0.00203	0.001	0.01488	0.01404	0.01455	0.00981	0.01257	0.01083	0.01045	0.01257	0.01319	0.00824	0.01222	0.013	0.01152	0.01476	0.0095	0.00922	0.00853	0.00988
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_B01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00766	0.0044	0.00527	0.00397	0.00412	0.00285	0.00648	0.00102	0.00441	0.0	0.0	0.0	0.0	0.0	0.0	0.00297	0.00387	0.0035	0.0045	0.00579	0.00659	0.00888	0.00927	0.01111	0.00646	0.00675	0.00683	0.00263	0.00221	0.00305
k__Bacteria|p__Firmicutes|c__CFGB2838|o__OFGB2838|f__FGB2838|g__GGB28407|s__GGB28407_SGB40989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00747	0.00823	0.0086	0.01255	0.01068	0.00719	0.00897	0.00612	0.00863	0.00313	0.0048	0.00365	0.00618	0.00562	0.00637	0.00717	0.00914	0.00943	0.00723	0.0075	0.00806	0.00877	0.00991	0.0088	0.01216	0.01098	0.00697	0.00467	0.00471	0.00684
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30470|s__GGB30470_SGB43554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00653	0.00719	0.00811	0.00922	0.00683	0.00746	0.00436	0.00683	0.00987	0.0	0.0	0.0	0.003	0.00105	0.0008	0.00482	0.00885	0.00756	0.00734	0.00712	0.00654	0.00971	0.00644	0.00734	0.00537	0.00654	0.00592	0.00568	0.00463	0.00559
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB27791|s__GGB27791_SGB40207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00493	0.00762	0.00629	0.00767	0.00633	0.00482	0.00698	0.00714	0.00844	0.00688	0.00592	0.00561	0.0049	0.00419	0.00403	0.00563	0.00872	0.00788	0.00458	0.00425	0.00645	0.00525	0.00834	0.00688	0.00812	0.00917	0.00543	0.00504	0.00419	0.00447
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB27782|s__GGB27782_SGB40196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00492	0.00462	0.00436	0.00489	0.00347	0.00384	0.00388	0.0054	0.00295	0.00788	0.0055	0.00479	0.00242	0.00081	0.00208	0.00493	0.00553	0.00256	0.00429	0.00195	0.0023	0.00419	0.00462	0.00445	0.0034	0.00514	0.00298	0.003	0.0007	0.00128
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_unclassified_SGB40204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048	0.00685	0.00622	0.00925	0.00871	0.00923	0.0061	0.00659	0.00715	0.00759	0.00597	0.00355	0.00637	0.00835	0.00652	0.00604	0.00894	0.00829	0.0076	0.00764	0.00916	0.00547	0.00662	0.00664	0.01161	0.01228	0.00684	0.00541	0.00458	0.00395
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB1521|s__GGB1521_SGB2103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00354	0.00308	0.00248	0.00269	0.00178	0.00051	0.0031	0.00288	0.00111	0.00311	0.00292	0.00252	0.00197	0.00054	0.00163	0.00204	0.00305	0.00208	0.00016	0.00064	0.00086	0.00261	0.00087	0.0017	0.00131	0.00399	0.00197	0.00077	0.00093	0.00093
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB9318|o__OFGB9318|f__FGB9318|g__GGB73364|s__GGB73364_SGB102608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00346	0.00193	0.00174	0.00182	0.00236	0.00228	0.00239	0.00268	0.00359	0.0	0.0	0.00058	0.0011	0.0012	0.00063	0.00131	0.00199	0.00145	0.0022	0.00227	0.00062	0.00149	0.0015	0.00172	0.00147	0.00129	0.00137	0.00141	0.00096	0.0023
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9819|s__GGB9819_SGB40890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00316	0.00301	0.0008	0.00241	0.00304	0.00201	0.0018	0.00188	0.00105	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.00197	0.00161	0.00221	0.0005	0.00031	0.00182	0.00091	0.00061	0.00262	0.00177	0.00179	0.0	0.00032	0.00088
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB14022|s__GGB14022_SGB21449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00299	0.00416	0.00353	0.00479	0.00422	0.00348	0.00363	0.00357	0.00413	0.00724	0.00708	0.00909	0.01244	0.00825	0.00884	0.00252	0.00458	0.00607	0.00306	0.00337	0.00319	0.00384	0.00429	0.00382	0.00415	0.00485	0.00605	0.0021	0.0017	0.00288
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB28257|s__GGB28257_SGB40803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00254	0.00152	0.00175	0.00243	0.00168	0.00222	0.00193	0.00153	0.00262	0.01261	0.01261	0.01295	0.0058	0.00474	0.00629	0.00207	0.00369	0.00253	0.00017	0.0	0.00042	0.00262	0.00236	0.00188	0.00222	0.00339	0.00306	0.00055	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__GGB1503|s__GGB1503_SGB2083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00214	0.0	0.00057	0.00045	0.00235	0.0021	0.00097	0.00067	0.00069	0.0	0.0	0.0	0.00046	0.0	0.00083	0.0	0.00136	0.0	0.00084	0.0	0.0	0.00093	0.00032	0.00218	0.00072	0.0	0.00093	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__CFGB3154|o__OFGB3154|f__FGB3154|g__GGB30621|s__GGB30621_SGB43756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00214	0.0	0.00144	0.00111	0.00199	0.00317	0.00109	0.0	0.0	0.0019	0.00454	0.00199	0.00017	0.0	0.0	0.00112	0.00104	0.00252	0.0008	0.0	0.00052	0.0	0.00092	0.00223	0.00191	0.00257	0.0003	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB28949|s__GGB28949_SGB41656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00189	0.00095	0.00036	0.0	0.00029	0.0015	0.00047	0.0	0.0	5e-05	0.00286	0.00249	0.0016	0.0006	0.00238	0.0	0.0	9e-05	4e-05	0.00055	0.00028	0.0	4e-05	0.00041	8e-05	0.00025	0.00037	0.00061	0.0	0.00048
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB9318|o__OFGB9318|f__FGB9318|g__GGB75727|s__GGB75727_SGB102613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	6e-05	0.00027	0.00253	0.00168	0.0007	0.00166	0.00137	0.00054	0.00027	7e-05	0.00062	0.00042	0.0	0.0	0.00089	0.00264	0.00027	0.00059	0.00056	0.00062	0.00057	0.00225	0.00128	0.00205	0.0002	0.00119	0.00021	0.0	0.001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB30452|s__GGB30452_SGB43511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.00011	0.0	0.0	0.0	0.0	0.0	0.00029	0.0	0.00048	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.00084	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB9318|o__OFGB9318|f__FGB9318|g__GGB27476|s__GGB27476_SGB39769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.00094	0.0	0.0	0.0	0.00085	0.0	0.0	0.0	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.0	0.0	0.00045	0.0	0.0	0.0	0.0
